n	v_eff	rho
10800 3638.86 3.982
10801 3637.76 3.98149
10802 3636.61 3.98096
10803 3635.4 3.98041
10804 3634.14 3.97984
10805 3632.83 3.97924
10806 3631.47 3.97862
10807 3630.05 3.97798
10808 3628.58 3.97731
10809 3627.06 3.97662
10810 3625.48 3.97591
10811 3623.85 3.97517
10812 3622.16 3.97441
10813 3620.42 3.97363
10814 3618.63 3.97283
10815 3616.78 3.972
10816 3614.88 3.97115
10817 3612.93 3.97028
10818 3610.92 3.96938
10819 3608.85 3.96846
10820 3606.73 3.96752
10821 3604.55 3.96656
10822 3602.32 3.96557
10823 3600.03 3.96456
10824 3597.68 3.96352
10825 3595.28 3.96246
10826 3592.83 3.96138
10827 3590.31 3.96028
10828 3587.74 3.95915
10829 3585.11 3.958
10830 3582.42 3.95682
10831 3579.68 3.95563
10832 3576.87 3.95441
10833 3574.01 3.95316
10834 3571.09 3.95189
10835 3568.11 3.9506
10836 3565.07 3.94929
10837 3561.97 3.94795
10838 3558.81 3.94658
10839 3555.6 3.9452
10840 3552.32 3.94379
10841 3548.98 3.94235
10842 3545.57 3.9409
10843 3542.11 3.93942
10844 3538.58 3.93791
10845 3534.99 3.93638
10846 3531.34 3.93483
10847 3527.63 3.93325
10848 3523.85 3.93165
10849 3520.01 3.93003
10850 3516.1 3.92838
10851 3512.13 3.92671
10852 3508.1 3.92501
10853 3504 3.92329
10854 3499.83 3.92154
10855 3495.59 3.91977
10856 3491.29 3.91798
10857 3486.93 3.91616
10858 3482.49 3.91432
10859 3477.99 3.91245
10860 3473.42 3.91056
10861 3468.77 3.90864
10862 3464.06 3.9067
10863 3459.28 3.90474
10864 3454.43 3.90275
10865 3449.51 3.90073
10866 3444.52 3.89869
10867 3439.45 3.89663
10868 3434.31 3.89454
10869 3429.1 3.89242
10870 3423.81 3.89028
10871 3418.45 3.88812
10872 3413.02 3.88593
10873 3407.51 3.88371
10874 3401.93 3.88147
10875 3396.26 3.87921
10876 3390.52 3.87692
10877 3384.71 3.8746
10878 3378.81 3.87226
10879 3372.84 3.86989
10880 3366.79 3.8675
10881 3360.65 3.86508
10882 3354.44 3.86264
10883 3348.14 3.86017
10884 3341.77 3.85767
10885 3335.31 3.85515
10886 3328.76 3.8526
10887 3322.13 3.85003
10888 3315.42 3.84743
10889 3308.62 3.8448
10890 3301.74 3.84215
10891 3294.77 3.83947
10892 3287.71 3.83676
10893 3280.56 3.83403
10894 3273.33 3.83127
10895 3266 3.82849
10896 3258.59 3.82568
10897 3251.08 3.82284
10898 3243.48 3.81998
10899 3235.79 3.81708
10900 3228 3.81417
10901 3220.12 3.81122
10902 3212.14 3.80825
10903 3204.07 3.80525
10904 3195.9 3.80222
10905 3187.63 3.79916
10906 3179.27 3.79608
10907 3170.8 3.79297
10908 3162.24 3.78984
10909 3153.57 3.78667
10910 3144.8 3.78348
10911 3135.93 3.78026
10912 3126.95 3.77701
10913 3117.87 3.77373
10914 3108.68 3.77043
10915 3099.39 3.7671
10916 3089.99 3.76373
10917 3080.47 3.76034
10918 3070.85 3.75693
10919 3061.12 3.75348
10920 3051.28 3.75001
10921 3041.32 3.7465
10922 3031.26 3.74297
10923 3021.07 3.73941
10924 3010.77 3.73582
10925 3000.36 3.7322
10926 2989.82 3.72855
10927 2979.17 3.72487
10928 2968.4 3.72117
10929 2957.5 3.71743
10930 2946.49 3.71366
10931 2935.35 3.70987
10932 2924.09 3.70604
10933 2912.7 3.70219
10934 2901.18 3.6983
10935 2889.54 3.69439
10936 2877.77 3.69044
10937 2865.87 3.68647
10938 2853.84 3.68246
10939 2841.68 3.67843
10940 2829.38 3.67436
10941 2816.95 3.67026
10942 2804.38 3.66614
10943 2791.68 3.66198
10944 2778.84 3.65779
10945 2765.86 3.65357
10946 2752.74 3.64931
10947 2739.48 3.64503
10948 2726.08 3.64072
10949 2712.53 3.63637
10950 2698.84 3.63199
10951 2685 3.62758
10952 2671.01 3.62314
10953 2656.88 3.61867
10954 2642.6 3.61417
10955 2628.16 3.60963
10956 2613.57 3.60506
10957 2598.84 3.60046
10958 2583.94 3.59583
10959 2568.89 3.59116
10960 2553.69 3.58646
10961 2538.32 3.58173
10962 2522.8 3.57696
10963 2507.11 3.57217
10964 2491.27 3.56734
10965 2475.26 3.56247
10966 2459.09 3.55757
10967 2442.76 3.55264
10968 2426.26 3.54768
10969 2409.59 3.54268
10970 2392.75 3.53765
10971 2375.75 3.53259
10972 2358.57 3.52749
10973 2341.22 3.52235
10974 2323.71 3.51719
10975 2306.01 3.51198
10976 2288.15 3.50675
10977 2270.11 3.50148
10978 2251.89 3.49617
10979 2233.5 3.49083
10980 2214.93 3.48546
10981 2196.18 3.48005
10982 2177.26 3.4746
10983 2158.15 3.46912
10984 2138.86 3.46361
10985 2119.4 3.45806
10986 2099.75 3.45247
10987 2079.92 3.44685
10988 2059.91 3.44119
10989 2039.71 3.4355
10990 2019.33 3.42977
10991 1998.77 3.42401
10992 1978.03 3.4182
10993 1957.1 3.41237
10994 1935.99 3.40649
10995 1914.7 3.40058
10996 1893.22 3.39464
10997 1871.56 3.38866
10998 1849.71 3.38264
10999 1827.69 3.37658
11000 1805.48 3.37049
11001 1783.09 3.36436
11002 1760.53 3.3582
11003 1737.78 3.35199
11004 1714.85 3.34575
11005 1691.75 3.33948
11006 1668.47 3.33316
11007 1645.02 3.32681
11008 1621.4 3.32042
11009 1597.61 3.314
11010 1573.64 3.30753
11011 1549.51 3.30103
11012 1525.22 3.2945
11013 1500.76 3.28792
11014 1476.15 3.28131
11015 1451.38 3.27466
11016 1426.46 3.26797
11017 1401.39 3.26125
11018 1376.18 3.25448
11019 1350.82 3.24768
11020 1325.33 3.24085
11021 1299.71 3.23397
11022 1273.95 3.22706
11023 1248.08 3.22011
11024 1222.09 3.21312
11025 1195.99 3.2061
11026 1169.79 3.19904
11027 1143.48 3.19194
11028 1117.09 3.1848
11029 1090.62 3.17763
11030 1064.06 3.17042
11031 1037.45 3.16317
11032 1010.77 3.15589
11033 984.045 3.14857
11034 957.281 3.14121
11035 930.488 3.13382
11036 903.676 3.12639
11037 876.857 3.11892
11038 850.044 3.11142
11039 823.248 3.10389
11040 796.483 3.09631
11041 769.762 3.08871
11042 743.1 3.08106
11043 716.512 3.07339
11044 690.015 3.06567
11045 663.624 3.05793
11046 637.357 3.05015
11047 611.232 3.04234
11048 585.268 3.03449
11049 559.485 3.02661
11050 533.904 3.0187
11051 508.547 3.01076
11052 483.435 3.00279
11053 458.593 2.99478
11054 434.044 2.98675
11055 409.814 2.97868
11056 385.931 2.97059
11057 362.421 2.96246
11058 339.312 2.95431
11059 316.635 2.94613
11060 294.421 2.93793
11061 272.702 2.9297
11062 251.51 2.92144
11063 230.88 2.91316
11064 210.848 2.90485
11065 191.45 2.89653
11066 172.725 2.88817
11067 154.711 2.8798
11068 137.45 2.87141
11069 120.982 2.863
11070 105.352 2.85457
11071 90.6025 2.84613
11072 76.78 2.83766
11073 63.9309 2.82919
11074 52.1032 2.8207
11075 41.3459 2.8122
11076 31.7094 2.80369
11077 23.2448 2.79516
11078 16.0048 2.78664
11079 10.0425 2.7781
11080 5.41249 2.76956
11081 2.16982 2.76102
11082 0.370468 2.75247
11083 0.0710812 2.74393
11084 1.32885 2.73539
11085 4.20139 2.72685
11086 8.74665 2.71832
11087 15.0227 2.7098
11088 23.0876 2.70129
11089 32.9991 2.69279
11090 44.8149 2.68431
11091 58.5915 2.67584
11092 74.3852 2.66739
11093 92.2506 2.65897
11094 112.241 2.65057
11095 134.409 2.6422
11096 158.803 2.63386
11097 185.472 2.62555
11098 214.46 2.61728
11099 245.808 2.60905
11100 279.555 2.60086
11101 315.735 2.59272
11102 354.378 2.58462
11103 395.51 2.57658
11104 439.15 2.5686
11105 485.312 2.56067
11106 534.005 2.55281
11107 585.23 2.54501
11108 638.98 2.53729
11109 695.243 2.52964
11110 753.995 2.52207
11111 815.206 2.51458
11112 878.836 2.50718
11113 944.835 2.49987
11114 1013.14 2.49266
11115 1083.69 2.48554
11116 1156.39 2.47853
11117 1231.15 2.47163
11118 1307.86 2.46484
11119 1386.41 2.45818
11120 1466.67 2.45163
11121 1548.5 2.44521
11122 1631.73 2.43892
11123 1716.2 2.43277
11124 1801.73 2.42676
11125 1888.13 2.4209
11126 1975.19 2.41519
11127 2062.69 2.40963
11128 2150.41 2.40424
11129 2238.1 2.399
11130 2325.52 2.39394
11131 2412.41 2.38905
11132 2498.5 2.38434
11133 2583.53 2.37982
11134 2667.21 2.37548
11135 2749.26 2.37133
11136 2829.4 2.36737
11137 2907.35 2.36362
11138 2982.81 2.36007
11139 3055.51 2.35672
11140 3125.16 2.35359
11141 3191.5 2.35067
11142 3254.26 2.34796
11143 3313.18 2.34547
11144 3368.02 2.34321
11145 3418.55 2.34117
11146 3464.55 2.33936
11147 3505.83 2.33777
11148 3542.21 2.33642
11149 3573.52 2.33529
11150 3599.63 2.3344
11151 3620.41 2.33375
11152 3635.79 2.33333
11153 3645.67 2.33314
11154 3650.03 2.33319
11155 3648.84 2.33348
11156 3642.11 2.334
11157 3629.87 2.33476
11158 3612.17 2.33575
11159 3589.09 2.33697
11160 3560.74 2.33842
11161 3527.24 2.3401
11162 3488.74 2.34202
11163 3445.42 2.34415
11164 3397.45 2.34651
11165 3345.04 2.34909
11166 3288.43 2.35189
11167 3227.83 2.35491
11168 3163.51 2.35813
11169 3095.72 2.36156
11170 3024.73 2.3652
11171 2950.81 2.36904
11172 2874.25 2.37308
11173 2795.33 2.37731
11174 2714.33 2.38173
11175 2631.55 2.38634
11176 2547.25 2.39113
11177 2461.74 2.39609
11178 2375.27 2.40122
11179 2288.12 2.40653
11180 2200.55 2.41199
11181 2112.82 2.41762
11182 2025.17 2.42339
11183 1937.83 2.42932
11184 1851.03 2.43539
11185 1764.98 2.4416
11186 1679.88 2.44794
11187 1595.92 2.45442
11188 1513.27 2.46102
11189 1432.1 2.46774
11190 1352.55 2.47457
11191 1274.77 2.48152
11192 1198.88 2.48858
11193 1124.99 2.49573
11194 1053.2 2.50299
11195 983.605 2.51034
11196 916.278 2.51778
11197 851.288 2.5253
11198 788.688 2.53291
11199 728.526 2.54059
11200 670.837 2.54834
11201 615.648 2.55617
11202 562.978 2.56406
11203 512.838 2.57201
11204 465.229 2.58002
11205 420.149 2.58808
11206 377.585 2.5962
11207 337.522 2.60436
11208 299.938 2.61257
11209 264.804 2.62082
11210 232.088 2.62911
11211 201.756 2.63743
11212 173.767 2.64578
11213 148.078 2.65416
11214 124.644 2.66257
11215 103.415 2.67101
11216 84.3409 2.67946
11217 67.3696 2.68794
11218 52.4467 2.69643
11219 39.5169 2.70493
11220 28.5238 2.71345
11221 19.4103 2.72197
11222 12.1188 2.73051
11223 6.5912 2.73905
11224 2.76954 2.74759
11225 0.595757 2.75613
11226 0.0120208 2.76468
11227 0.960878 2.77322
11228 3.38536 2.78176
11229 7.22912 2.79029
11230 12.4365 2.79882
11231 18.9527 2.80733
11232 26.7237 2.81584
11233 35.6966 2.82434
11234 45.8195 2.83282
11235 57.0413 2.84129
11236 69.3125 2.84975
11237 82.5843 2.85818
11238 96.8095 2.86661
11239 111.942 2.87501
11240 127.936 2.88339
11241 144.749 2.89175
11242 162.337 2.9001
11243 180.661 2.90841
11244 199.679 2.91671
11245 219.353 2.92498
11246 239.646 2.93323
11247 260.52 2.94145
11248 281.942 2.94964
11249 303.878 2.95781
11250 326.294 2.96595
11251 349.159 2.97406
11252 372.443 2.98214
11253 396.117 2.99019
11254 420.152 2.99821
11255 444.522 3.00621
11256 469.199 3.01417
11257 494.16 3.0221
11258 519.38 3.02999
11259 544.836 3.03786
11260 570.506 3.04569
11261 596.369 3.05349
11262 622.404 3.06125
11263 648.592 3.06898
11264 674.914 3.07668
11265 701.353 3.08434
11266 727.891 3.09197
11267 754.512 3.09956
11268 781.201 3.10712
11269 807.943 3.11464
11270 834.723 3.12213
11271 861.528 3.12958
11272 888.345 3.13699
11273 915.162 3.14437
11274 941.967 3.15171
11275 968.749 3.15901
11276 995.498 3.16628
11277 1022.2 3.17351
11278 1048.86 3.18071
11279 1075.45 3.18786
11280 1101.97 3.19498
11281 1128.41 3.20207
11282 1154.76 3.20911
11283 1181.02 3.21612
11284 1207.18 3.22309
11285 1233.24 3.23003
11286 1259.18 3.23692
11287 1285 3.24378
11288 1310.7 3.2506
11289 1336.27 3.25739
11290 1361.7 3.26413
11291 1387 3.27084
11292 1412.15 3.27751
11293 1437.16 3.28415
11294 1462.01 3.29074
11295 1486.71 3.2973
11296 1511.26 3.30382
11297 1535.65 3.31031
11298 1559.87 3.31675
11299 1583.93 3.32316
11300 1607.82 3.32954
11301 1631.54 3.33587
11302 1655.09 3.34217
11303 1678.47 3.34843
11304 1701.67 3.35465
11305 1724.7 3.36084
11306 1747.54 3.36699
11307 1770.22 3.3731
11308 1792.71 3.37918
11309 1815.02 3.38522
11310 1837.15 3.39122
11311 1859.09 3.39719
11312 1880.86 3.40312
11313 1902.44 3.40901
11314 1923.84 3.41487
11315 1945.06 3.42069
11316 1966.09 3.42648
11317 1986.94 3.43223
11318 2007.6 3.43794
11319 2028.09 3.44362
11320 2048.38 3.44926
11321 2068.5 3.45487
11322 2088.44 3.46044
11323 2108.19 3.46597
11324 2127.76 3.47147
11325 2147.15 3.47694
11326 2166.36 3.48237
11327 2185.39 3.48776
11328 2204.24 3.49312
11329 2222.91 3.49845
11330 2241.4 3.50374
11331 2259.72 3.50899
11332 2277.86 3.51422
11333 2295.82 3.5194
11334 2313.61 3.52456
11335 2331.23 3.52967
11336 2348.68 3.53476
11337 2365.95 3.53981
11338 2383.05 3.54483
11339 2399.98 3.54981
11340 2416.75 3.55476
11341 2433.34 3.55968
11342 2449.77 3.56456
11343 2466.04 3.56941
11344 2482.14 3.57423
11345 2498.08 3.57901
11346 2513.85 3.58376
11347 2529.47 3.58848
11348 2544.92 3.59316
11349 2560.22 3.59781
11350 2575.36 3.60243
11351 2590.34 3.60702
11352 2605.17 3.61158
11353 2619.84 3.6161
11354 2634.36 3.62059
11355 2648.73 3.62505
11356 2662.95 3.62948
11357 2677.02 3.63387
11358 2690.94 3.63824
11359 2704.72 3.64257
11360 2718.35 3.64687
11361 2731.83 3.65114
11362 2745.18 3.65538
11363 2758.38 3.65959
11364 2771.44 3.66376
11365 2784.36 3.66791
11366 2797.14 3.67202
11367 2809.78 3.67611
11368 2822.29 3.68016
11369 2834.66 3.68418
11370 2846.9 3.68818
11371 2859.01 3.69214
11372 2870.98 3.69607
11373 2882.83 3.69997
11374 2894.54 3.70384
11375 2906.13 3.70769
11376 2917.59 3.7115
11377 2928.93 3.71528
11378 2940.14 3.71903
11379 2951.22 3.72276
11380 2962.18 3.72645
11381 2973.03 3.73012
11382 2983.75 3.73375
11383 2994.35 3.73736
11384 3004.83 3.74094
11385 3015.2 3.74449
11386 3025.45 3.74801
11387 3035.58 3.7515
11388 3045.6 3.75496
11389 3055.51 3.75839
11390 3065.3 3.7618
11391 3074.99 3.76518
11392 3084.56 3.76853
11393 3094.03 3.77185
11394 3103.38 3.77514
11395 3112.63 3.7784
11396 3121.77 3.78164
11397 3130.81 3.78485
11398 3139.74 3.78803
11399 3148.57 3.79118
11400 3157.29 3.79431
11401 3165.92 3.79741
11402 3174.44 3.80048
11403 3182.86 3.80352
11404 3191.19 3.80653
11405 3199.41 3.80952
11406 3207.54 3.81248
11407 3215.57 3.81542
11408 3223.51 3.81833
11409 3231.35 3.82121
11410 3239.09 3.82406
11411 3246.75 3.82689
11412 3254.31 3.82969
11413 3261.77 3.83246
11414 3269.15 3.83521
11415 3276.44 3.83793
11416 3283.64 3.84062
11417 3290.75 3.84329
11418 3297.77 3.84593
11419 3304.7 3.84854
11420 3311.55 3.85113
11421 3318.31 3.8537
11422 3324.98 3.85623
11423 3331.58 3.85874
11424 3338.08 3.86123
11425 3344.51 3.86369
11426 3350.85 3.86612
11427 3357.11 3.86853
11428 3363.29 3.87091
11429 3369.39 3.87327
11430 3375.41 3.8756
11431 3381.35 3.8779
11432 3387.21 3.88018
11433 3392.99 3.88244
11434 3398.7 3.88467
11435 3404.33 3.88687
11436 3409.88 3.88905
11437 3415.36 3.8912
11438 3420.76 3.89333
11439 3426.09 3.89544
11440 3431.34 3.89751
11441 3436.52 3.89957
11442 3441.63 3.9016
11443 3446.66 3.9036
11444 3451.63 3.90558
11445 3456.52 3.90754
11446 3461.34 3.90947
11447 3466.09 3.91137
11448 3470.77 3.91325
11449 3475.38 3.91511
11450 3479.93 3.91694
11451 3484.4 3.91875
11452 3488.81 3.92053
11453 3493.14 3.92229
11454 3497.42 3.92403
11455 3501.62 3.92574
11456 3505.76 3.92743
11457 3509.83 3.92909
11458 3513.84 3.93073
11459 3517.78 3.93234
11460 3521.66 3.93393
11461 3525.48 3.9355
11462 3529.23 3.93704
11463 3532.92 3.93856
11464 3536.54 3.94005
11465 3540.1 3.94152
11466 3543.6 3.94297
11467 3547.04 3.94439
11468 3550.41 3.94579
11469 3553.73 3.94717
11470 3556.98 3.94852
11471 3560.18 3.94985
11472 3563.31 3.95116
11473 3566.38 3.95244
11474 3569.4 3.9537
11475 3572.35 3.95493
11476 3575.25 3.95614
11477 3578.08 3.95733
11478 3580.86 3.95849
11479 3583.58 3.95964
11480 3586.24 3.96075
11481 3588.85 3.96185
11482 3591.39 3.96292
11483 3593.89 3.96397
11484 3596.32 3.96499
11485 3598.7 3.96599
11486 3601.02 3.96697
11487 3603.28 3.96793
11488 3605.49 3.96886
11489 3607.64 3.96977
11490 3609.74 3.97066
11491 3611.78 3.97152
11492 3613.77 3.97236
11493 3615.7 3.97318
11494 3617.58 3.97397
11495 3619.41 3.97474
11496 3621.18 3.97549
11497 3622.89 3.97621
11498 3624.55 3.97692
11499 3626.16 3.9776
11500 3627.72 3.97825
11501 3629.22 3.97889
11502 3630.66 3.9795
11503 3632.06 3.98009
11504 3633.4 3.98065
11505 3634.69 3.98119
11506 3635.93 3.98171
11507 3637.11 3.98221
11508 3638.24 3.98269
11509 3639.32 3.98314
11510 3640.34 3.98357
11511 3641.32 3.98397
11512 3642.24 3.98436
11513 3643.11 3.98472
11514 3643.93 3.98505
11515 3644.7 3.98537
11516 3645.41 3.98566
11517 3646.08 3.98593
11518 3646.69 3.98618
11519 3647.25 3.9864
11520 3647.76 3.98661
11521 3648.21 3.98678
11522 3648.62 3.98694
11523 3648.97 3.98708
11524 3649.28 3.98719
11525 3649.53 3.98728
11526 3649.73 3.98734
11527 3649.88 3.98739
11528 3649.98 3.98741
11529 3650.03 3.98741
11530 3650.02 3.98738
11531 3649.97 3.98733
11532 3649.86 3.98726
11533 3649.7 3.98717
11534 3649.5 3.98706
11535 3649.24 3.98692
11536 3648.93 3.98676
11537 3648.56 3.98658
11538 3648.15 3.98637
11539 3647.68 3.98614
11540 3647.17 3.98589
11541 3646.6 3.98562
11542 3645.98 3.98532
11543 3645.31 3.98501
11544 3644.59 3.98466
11545 3643.81 3.9843
11546 3642.99 3.98391
11547 3642.11 3.9835
11548 3641.18 3.98307
11549 3640.2 3.98262
11550 3639.16 3.98214
11551 3638.08 3.98164
11552 3636.94 3.98112
11553 3635.75 3.98057
11554 3634.5 3.98
11555 3633.21 3.97941
11556 3631.86 3.9788
11557 3630.45 3.97816
11558 3629 3.9775
11559 3627.49 3.97682
11560 3625.93 3.97611
11561 3624.31 3.97538
11562 3622.64 3.97463
11563 3620.92 3.97386
11564 3619.14 3.97306
11565 3617.31 3.97224
11566 3615.42 3.97139
11567 3613.48 3.97053
11568 3611.49 3.96964
11569 3609.44 3.96873
11570 3607.33 3.96779
11571 3605.17 3.96683
11572 3602.95 3.96585
11573 3600.68 3.96484
11574 3598.35 3.96382
11575 3595.97 3.96276
11576 3593.52 3.96169
11577 3591.02 3.96059
11578 3588.47 3.95947
11579 3585.86 3.95833
11580 3583.18 3.95716
11581 3580.46 3.95597
11582 3577.67 3.95475
11583 3574.82 3.95351
11584 3571.92 3.95225
11585 3568.96 3.95097
11586 3565.93 3.94966
11587 3562.85 3.94833
11588 3559.71 3.94697
11589 3556.51 3.94559
11590 3553.25 3.94419
11591 3549.92 3.94276
11592 3546.54 3.94131
11593 3543.09 3.93984
11594 3539.58 3.93834
11595 3536.01 3.93682
11596 3532.38 3.93527
11597 3528.68 3.9337
11598 3524.92 3.93211
11599 3521.1 3.93049
11600 3517.21 3.92885
11601 3513.26 3.92718
11602 3509.24 3.92549
11603 3505.16 3.92378
11604 3501.01 3.92204
11605 3496.79 3.92027
11606 3492.51 3.91849
11607 3488.16 3.91668
11608 3483.75 3.91484
11609 3479.26 3.91298
11610 3474.71 3.91109
11611 3470.09 3.90919
11612 3465.4 3.90725
11613 3460.64 3.90529
11614 3455.8 3.90331
11615 3450.9 3.9013
11616 3445.93 3.89927
11617 3440.88 3.89721
11618 3435.77 3.89513
11619 3430.57 3.89302
11620 3425.31 3.89089
11621 3419.97 3.88873
11622 3414.56 3.88655
11623 3409.07 3.88434
11624 3403.51 3.88211
11625 3397.87 3.87985
11626 3392.15 3.87757
11627 3386.35 3.87526
11628 3380.48 3.87292
11629 3374.53 3.87056
11630 3368.5 3.86818
11631 3362.39 3.86576
11632 3356.2 3.86333
11633 3349.92 3.86086
11634 3343.57 3.85838
11635 3337.13 3.85586
11636 3330.61 3.85332
11637 3324.01 3.85075
11638 3317.32 3.84816
11639 3310.55 3.84554
11640 3303.69 3.8429
11641 3296.74 3.84023
11642 3289.71 3.83753
11643 3282.59 3.8348
11644 3275.37 3.83205
11645 3268.07 3.82928
11646 3260.68 3.82647
11647 3253.2 3.82364
11648 3245.63 3.82079
11649 3237.96 3.8179
11650 3230.2 3.81499
11651 3222.35 3.81205
11652 3214.4 3.80909
11653 3206.35 3.80609
11654 3198.21 3.80307
11655 3189.97 3.80003
11656 3181.63 3.79695
11657 3173.2 3.79385
11658 3164.66 3.79072
11659 3156.02 3.78756
11660 3147.28 3.78438
11661 3138.44 3.78117
11662 3129.49 3.77793
11663 3120.44 3.77466
11664 3111.28 3.77136
11665 3102.01 3.76804
11666 3092.64 3.76468
11667 3083.16 3.7613
11668 3073.57 3.75789
11669 3063.87 3.75445
11670 3054.06 3.75099
11671 3044.14 3.74749
11672 3034.1 3.74397
11673 3023.95 3.74041
11674 3013.68 3.73683
11675 3003.3 3.73322
11676 2992.8 3.72958
11677 2982.18 3.72591
11678 2971.44 3.72221
11679 2960.58 3.71849
11680 2949.6 3.71473
11681 2938.5 3.71094
11682 2927.27 3.70712
11683 2915.92 3.70328
11684 2904.44 3.6994
11685 2892.83 3.69549
11686 2881.1 3.69156
11687 2869.23 3.68759
11688 2857.24 3.68359
11689 2845.11 3.67957
11690 2832.86 3.67551
11691 2820.46 3.67142
11692 2807.93 3.6673
11693 2795.27 3.66315
11694 2782.47 3.65897
11695 2769.53 3.65476
11696 2756.45 3.65051
11697 2743.23 3.64624
11698 2729.86 3.64193
11699 2716.36 3.6376
11700 2702.71 3.63323
11701 2688.91 3.62883
11702 2674.97 3.6244
11703 2660.87 3.61993
11704 2646.63 3.61544
11705 2632.24 3.61091
11706 2617.7 3.60635
11707 2603 3.60176
11708 2588.15 3.59713
11709 2573.14 3.59248
11710 2557.98 3.58779
11711 2542.66 3.58306
11712 2527.18 3.57831
11713 2511.55 3.57352
11714 2495.75 3.5687
11715 2479.79 3.56384
11716 2463.66 3.55896
11717 2447.37 3.55404
11718 2430.92 3.54908
11719 2414.3 3.54409
11720 2397.51 3.53907
11721 2380.55 3.53401
11722 2363.42 3.52893
11723 2346.13 3.5238
11724 2328.66 3.51864
11725 2311.01 3.51345
11726 2293.2 3.50823
11727 2275.21 3.50296
11728 2257.04 3.49767
11729 2238.7 3.49234
11730 2220.18 3.48697
11731 2201.48 3.48157
11732 2182.6 3.47614
11733 2163.55 3.47067
11734 2144.31 3.46516
11735 2124.9 3.45962
11736 2105.3 3.45405
11737 2085.52 3.44843
11738 2065.56 3.44279
11739 2045.42 3.4371
11740 2025.09 3.43139
11741 2004.58 3.42563
11742 1983.89 3.41984
11743 1963.01 3.41401
11744 1941.95 3.40815
11745 1920.71 3.40225
11746 1899.28 3.39632
11747 1877.67 3.39034
11748 1855.88 3.38434
11749 1833.91 3.37829
11750 1811.75 3.37221
11751 1789.42 3.36609
11752 1766.9 3.35994
11753 1744.2 3.35374
11754 1721.33 3.34751
11755 1698.27 3.34125
11756 1675.05 3.33494
11757 1651.64 3.3286
11758 1628.07 3.32223
11759 1604.32 3.31581
11760 1580.41 3.30936
11761 1556.32 3.30287
11762 1532.08 3.29634
11763 1507.67 3.28978
11764 1483.1 3.28317
11765 1458.37 3.27654
11766 1433.49 3.26986
11767 1408.47 3.26314
11768 1383.29 3.25639
11769 1357.97 3.2496
11770 1332.52 3.24278
11771 1306.93 3.23591
11772 1281.22 3.22901
11773 1255.38 3.22207
11774 1229.42 3.21509
11775 1203.35 3.20808
11776 1177.17 3.20103
11777 1150.9 3.19394
11778 1124.53 3.18681
11779 1098.08 3.17965
11780 1071.55 3.17245
11781 1044.95 3.16522
11782 1018.29 3.15794
11783 991.574 3.15063
11784 964.82 3.14329
11785 938.033 3.1359
11786 911.225 3.12848
11787 884.408 3.12103
11788 857.592 3.11354
